TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e007484,생수,1,4,1208800767.0,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011.0,1171010200.0,2023-08-25 22:17,1,8590,탐사수 무라벨,
e_e007504,기차표,1,2,3148210024.0,한국철도공사,대전 동구 중앙로 240,,3164033.0,3011011300.0,2023-08-14 15:24,1,6200,기차표 ,
e_e007504,기차표,2,2,3148210024.0,한국철도공사,대전 동구 중앙로 240,,3164033.0,3011011300.0,2023-08-14 15:24,3,800,기차표,
e_e007538,고속버스,1,1,1268100067.0,(주)경기고속,경기 광주시 광주대로 171,,2211001.0,4161010300.0,2023-08-14 19:36,1,9000,버스표,
e_e007538,고속버스,2,1,1268100067.0,(주)경기고속,경기 광주시 광주대로 171,,2211001.0,4161010300.0,2023-08-10 14:09,1,9000,버스표,
e_e007593,고속버스 표,1,1,1388128578.0,(주)동양고속,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017.0,1165010700.0,2023-08-15 23:28,1,33800,버스표,
e_e007607,티켓,1,2,2208155597.0,(주)케이지이니시스,서울 중구 통일로 92,서울 중구 순화동 1-170,3000008.0,1114016800.0,2023-07-12 20:03,1,313200,,
e_e007634,친구가 전시회티켓을 가지고 있어서 무료로 관람했다.,0,2,,마이아트뮤지엄,,,,,,5,30000,,1168010500.0
e_e007690,서울랜드 after6 입장권,1,4,2118841856.0,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007.0,1168010700.0,2023-08-26 00:00,1,59600,[라스트썸머]과천 서울랜드 AFTER6 이용권 한정특가,
e_e007693,뮤지컬 티켓,0,2,,예스24스테이지1관,1-52,,,,,5,83200,,1111016800.0
e_e007705,월미바다열차승차권,1,2,,월미바다열차,인천 중구 월미로 6,,3149043.0,2811013800.0,2023-08-26 18:30,1,16000,승차권,
e_e007748,창덕궁티켓,1,2,,,,,,,2023-08-19 00:00,1,6000,전각관람,
e_e007748,창덕궁티켓,2,2,,창덕궁 후원,서울 종로구 율곡로 99,,3100010.0,1111013000.0,2023-08-19 13:00,1,10000,입장권,
e_e007770,연극티켓,0,1,,주식회사인터파크트리플,삼성동빌팅10층,,,,,1,14500,,1168010500.0
e_e007775,버스티켓,2,1,1148201186.0,전국고속버스운송사업조합,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017.0,1165010700.0,2023-08-27 12:10,1,22000,,
e_e007831,입장권,1,3,2208742885.0,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-26 17:33,1,64900,[서울 잠실]롯데월드타워 전망대 서울스카이 입장권,
e_e007876,서해랑케이블카탑승권,1,4,,서해랑 제부도해상케이블카,경기 화성시 서신면 전곡항로 1-10,경기 화성시 서신면 장외리 618-12,3210093.0,4159035024.0,2023-08-26 12:25,1,57000,탑승권,
e_e007878,에버랜드 입장권,0,3,,에버랜드,,,,,,1,78000,,4146125000.0
e_e007895,방수팩 2개,0,2,,다이소 홈플러스북수원점,경기 수원시 장안구 경수대로 930,,,,,1,10000,,4111113600.0
e_e007925,물과 음료수와 초콜릿을 구매하였습니다,0,1,,Gs25 기흥예현마을점,예현로35번길 23 상가1층,,,,,4,5400,,4146311000.0
e_e007937,티켓,1,1,1358504288.0,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081.0,4146125027.0,2023-08-12 01:42,1,46000,에버랜드 종일권;포토패스 교환권,
e_e007971,차에 기름을 넣었습니다,1,1,1958500979.0,L&K(주) 원흥.원흥동지점1,경기 고양시 덕양구 서오릉로 712,,3000007.0,4128110400.0,2023-08-20 09:08,1,52545,주유비,
e_e008057,전시 입장권,1,1,,국립중앙박물관,서울 용산구 서빙고로 137,,3102004.0,1117013500.0,2023-08-01 00:00,1,9000,관람권 ,
e_e008069,캠프통 포레스트 입장권,1,2,2118841856.0,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007.0,1168010700.0,2023-08-24 22:11,1,70200,가평 빠지 캠프통 포레스트 수상레전 단독특가,
e_e008089,김밥,0,2,,김밥사랑 길동1호점,413-1,,,,,1,8500,,1174010500.0
e_e008133,주차비,1,2,,마장호수 제3주차장,경기 파주시 광탄면 기산로 313,경기 파주시 광탄면 기산리 459-7,3206109.0,4148035028.0,2023-08-26 17:41,1,2000,주차비,
e_e008170,고속버스,0,2,,티머니,오창공원로 133,,,,,1,51200,,4311425300.0
e_e008178,에버랜드 자유이용권,1,1,2208182546.0,삼성물산(주)에버랜드리조트,서울 중구 통일로 92,서울 중구 순화동 1-170,3000008.0,1114016800.0,2023-08-19 06:43,1,24000,,
e_e008181,종이봉투,1,1,2148106825.0,아트박스,경기 군포시 번영로 504,경기 군포시 산본동 1231,3200025.0,4141010400.0,2023-08-24 11:57,1,2000,컬러손잡이쇼핑백옐로,
e_e008214,아쿠아필드 이용권,1,2,8798601942.0,주식회사 놀이의발견,서울 마포구 월드컵북로56길 9,서울 마포구 상암동 1593,4139550.0,1144012700.0,2023-08-25 22:01,1,50880,,
e_e008243,전시회 티켓,1,2,2218134988.0,(주)온오프믹스,서울 강남구 도산대로54길 53,서울 강남구 논현동 102-7,4166284.0,1168010800.0,2023-08-21 00:00,1,40000,백희나 그림책전-입장권,
e_e008245,전시회 티켓,1,2,8248102515.0,(주)인터파크,서울 강남구 삼성로 512,,3122005.0,1168010500.0,2023-07-26 10:12,3,21000,스폰지밥의 우당탕탕 시간여행 전 입장권 展,
e_e008247,영탁콘서트 티켓,0,2,,인터파크,,,,,,1,286000,,1168010500.0
e_e008307,장봤습니다,1,8,1768700424.0,(주)마트킹,경기 수원시 장안구 파장천로 46,경기 수원시 장안구 파장동 474,3174019.0,4111112900.0,2023-08-22 16:13,1,247200,농심/조청유과;오리온/썬오리지널;곰밥 깐마늘;농심/새우깡블랙;양념매콤닭발,
e_e008323,계곡식당 예약금,1,4,4536900313.0,도깨비방망이,경기 양주시 장흥면 권율로 427,경기 양주시 장흥면 석현리 77,3212007.0,4163034024.0,2023-08-18 21:38,1,50000,장흥도깨비방망이,
e_e008326,커피,1,1,,메가커피,경기 남양주시 별내중앙로 59,경기 남양주시 별내동 1018-1,3197091.0,4136011100.0,2023-08-20 11:33,1,900,,
e_e008333,냉동볶음밥,1,4,1208800767.0,(주)쿠팡 ,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011.0,1171010200.0,,1,20300,집으로온 뿌리야채랑 한우듬뿍 어린이 볶음밥(냉동) 총 3건,
e_e008355,남이섬 입장권,1,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-27 01:11,3,29500,남이섬 입장권 ,
e_e008369,에버랜드 입장권 티켓,1,1,1358504288.0,에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081.0,4146125027.0,2023-08-16 17:45,1,57000,,
e_e008478,콘크리트 유토피아 영화 티켓 예매,1,2,1288552934.0,메가박스,경기 고양시 일산서구 호수로 817,경기 고양시 일산서구 대화동 2602,3192096.0,4128710400.0,2023-08-26 09:22,3,8460,관람권,
e_e008483,야구티켓,1,2,,,,,,,2023-08-16 00:00,1,102000,관람권,
e_e008508,사전 예약권,1,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-21 00:00,1,32000,[홍대]진격의 거인전 Final in Seoul 정규딜,
e_e008520,전시관람표,1,2,,주식회사카카오,제주특별자치도 제주시 첨단로 242,제주특별자치도 제주시 영평동 2181,3349191.0,5011013600.0,2023-07-19 10:09,1,40000,알폰스 무하 이모션 인 서울 ,
e_e008530,커피,1,2,2048645563.0,빈스앤베리즈,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,2005005.0,1117010700.0,2023-08-26 10:09,1,9000,ICE카페아메리카노_시즈널 R ,
e_e008560,화담카페 베어브릭,0,2,,화담카페,112-51,,,,,1,44000,,4111512800.0
e_e008723,바베큐장에서 먹을 고기와 반찬들,1,3,2068650913.0,트레이더스 홀세일 클럽,서울 노원구 마들로3길 17,서울 노원구 월계동 333-1,4130262.0,1135010200.0,2023-09-02 20:17,1,231270,,
e_e008881,에버랜드 연간회원권,0,1,,집에서 어플로 구매,에버랜드로199,,,,,1,140000,,4146125000.0
e_e008954,뮤지컬 와일드그레이 티켓,1,1,6598800998.0,주식회사 뉴프로덕션,서울 종로구 동숭길 55,서울 종로구 동숭동 1-145,4100075.0,1111016800.0,2023-08-01 13:00,3,51500,뮤지컬 [와일드그레이]-관람권,
e_e008957,주차비용,1,2,2118212704.0,탄천 공영 주차장,서울 강남구 삼성로 628,서울 강남구 삼성동 66,3122005.0,1168010500.0,2023-08-26 17:16,1,7900,주차비,
e_e009043,캐리비안베이 입장권,1,2,1358504288.0,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081.0,4146125027.0,2023-08-20 18:32,1,74000,캐리비안베이 입장권,
e_e009056,체크남방,1,1,,,,,,,2023-08-25 15:23,1,22320,타탄 포켓 체크 셔츠 오버핏 블랙,
e_e009156,케이펫페어 입장권,0,2,,송도컨벤시아 (케이펫페어),송도동 6-1  입장권 총 2만원이나 이벤트 당첨으로 무료,,,,,4,0,,2818510600.0
e_e009168,수영복,0,1,,노스페이스,에이케이플라자,,,,,2,160000,,4122011500.0
e_e009260,야구장 관람표,0,2,,티켓링크,올림픽로 19-2 서울종합운동장,,,,,1,28000,,1171010100.0
e_e009374,연극 티켓,0,1,,예그린 시어터,동숭길 130-5,,,,,4,31800,,1111016800.0
e_e009504,연극관람 티켓,0,2,,도토리씨어터,1-89 도토리 씨어터,,,,,4,18000,,1111016800.0
e_e009505,삼겹살 파인애플 깻잎 마늘 파김치 무알콜맥주,0,2,,이마트 트레이더스,2703,,,,,1,87300,,4128710400.0
e_e009513,에버랜드 정기권,1,4,1358504288.0,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 506-21,3203081.0,4146125027.0,2023-08-03 18:01,1,660000,,
e_e009566,롯데월드 입장권,0,2,,롯데월드,서울 송파구 올림픽로 240,,,,,1,60300,,1171010100.0
e_e009590,루덴시아 입장권 2매,1,2,1208800767.0,(주)쿠팡,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011.0,1171010200.0,2023-08-27 09:43,1,37800,입장권,
e_e009655,치킨,1,2,,굽네치킨,서울 강동구 아리수로 419,서울 강동구 강일동 679-3,3000035.0,1174011000.0,2023-08-26 18:34,1,24400,매콤소스;달콤소스;오리지널 곱빼기,
e_e009660,음료수 과일 간식거리,0,6,,편의점,편의점,,,,,1,20000,,4155025021.0
e_e009684,관람권,1,3,8248102515.0,주식회사인터파크,서울 마포구 와우산로21길 20-11,서울 마포구 서교동 358-121,4139458.0,1144012000.0,,1,29700,,
e_e009895,없음 미니멀 여행,2,1,2068650913.0,트레이더스 홀세일 클럽,경기 수원시 영통구 삼성로 2,,3177009.0,4111710600.0,2023-08-26 16:51,1,14000,탄산음료;콤비네이션 조각피자;불고기 조각피자;닭반마리쌀국수,
e_e009895,없음 미니멀 여행,3,1,6601101355.0,크레이저커피,경기 수원시 영통구 센트럴타운로 15,경기 수원시 영통구 이의동 1335,3177031.0,4111710300.0,2023-08-26 14:55,1,3000,아메리카노I(L) ,
e_e009940,빵,1,2,2010539632.0,파리바게뜨,경기 성남시 중원구 사기막골로 124,경기 성남시 중원구 상대원동 190-1,3179011.0,4113310500.0,2023-08-26 10:16,1,15900,런치샌드위치;다크초코츄잉스타;new추억의소시지빵;더 부드러워진 아다지오 커피번;아침엔초코우유,
e_e009943,티켓+자켓대여권,1,1,1358504288.0,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081.0,4146125027.0,2023-08-01 13:49,1,0,캐리비안 베이 입장권;중고대 자켓 대여비,
e_e010037,케리비안베이 종일권,0,3,,케리비안베이,,,,,,1,195000,,4146125000.0
e_e010043,커피,1,1,3500701577.0,매머드익스프레스,서울 서대문구 충정로6길 59,,4136368.0,1141010400.0,2023-08-31 09:07,1,1200,[포장]아메리카노(ice),
e_e010125,입장권,1,2,1358504288.0,삼성물산(주)에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081.0,4146125027.0,2023-08-23 00:00,1,68000,[B]에버랜드 화수목 종일권,
e_e010160,커피(아메리카노 2잔),1,2,5933601121.0,매머드익스프레스,경기 부천시 송내대로 29,경기 부천시 송내동 709-7,2000015.0,4119011400.0,2023-08-23 10:19,1,2400,아메리카노 ICE(1샷),
e_e010281,스마트폰 방수팩,0,2,,다이소 안양역점,경기 안양시 만안구 만안로 244,,,,,1,10000,,4117110100.0
e_e010325,옷,1,1,1248586989.0,(주) 현대백화점 더현대 서울,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,2118001.0,1156011000.0,2023-08-26 13:33,1,366000,어라운드율,
e_e010343,커피와 마스크,1,1,7394900922.0,CU,서울 광진구 자양로19길 10,서울 광진구 자양동 769-13,4112423.0,1121510500.0,2023-09-05 11:14,1,5500,콜드브루바닐라;리앤웰비말검정대형,
e_e010365,인천투어패스 통합권 24시간 대인 2장,1,1,1538501713.0,엘에스컴퍼니,부산 해운대구 센텀중앙로 97,부산 해운대구 재송동 1208-2,3133020.0,2635010400.0,2023-08-24 00:00,1,31800,[인천투어패스]24시간 이용권,
e_e010377,웅진플레이도시 입장권,0,4,,웅진플레이도시,572-1,,,,,2,129000,,4119010900.0
e_e010387,주전부리,2,4,7348701869.0,드림식자재마트,경북 경산시 하양읍 대학로298길 25,,4739260.0,4729025021.0,2023-08-23 18:36,1,2980,옛날밤만쥬16입 ,
e_e010387,주전부리,3,4,7348701869.0,드림식자재마트,경북 경산시 하양읍 대학로298길 25,,4739260.0,4729025021.0,2023-08-23 18:35,1,10930,정성쫀드기;깨보리건빵;동아마신다생수(토트넘);옛날밤만주;앵두콘,
e_e010442,아쿠아필드 수영장과 찜질스파 입장권,1,2,5248601528.0,네이버파이낸셜주식회사 ,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2023-08-21 00:00,1,76000,[경기]아쿠아필드 고양 루프탑풀,
e_e010539,돗자리,0,2,,다이소,서울 성동구 왕십리광장로 17 비트플렉스 3층,,,,,1,5000,,1120010700.0
e_e010560,예매표,1,2,,국립중앙박물관,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,3102004.0,1117013500.0,2023-08-25 16:00,1,28000,입장권,
e_e010678,월미바다열차티켓,1,2,,월미바다열차,인천 중구 월미로 6,,3149043.0,2811013800.0,2023-09-16 15:00,1,16000,월미바다열차 승차권 ,
e_e010715,물총,0,2,,다이소 코엑스몰점,영동대로 513,,,,,1,6000,,1168010500.0
e_e010736,간식,0,2,,빽다방,115-4,,,,,1,4500,,4111513800.0
e_e010766,입장티켓,1,4,,넥스트에너지,,,,,2023-08-25 10:49,1,100000,,
e_e010775,진격의 거인 전시회 티켓,0,2,,네이처랩스,AK플라자   4층,,,,,1,36000,,1144012100.0
e_e010803,안성팜랜드 입장권,1,2,1208643350.0,플레이스 엠,서울 강남구 테헤란로79길 6,서울 강남구 삼성동 144-19,4166758.0,1168010500.0,2023-05-12 00:00,1,25000,안성팜랜드 입장권,
e_e010850,니지모리 스튜디오 입장권,1,2,,니지모리 스튜디오,경기 동두천시 천보산로 567-12,경기 동두천시 탑동동 885-12,3189032.0,4125011100.0,,1,40000,입장권,
e_e010884,호암미술관 전시예약,1,2,1358202687.0,(재)삼성문화재단,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,경기 용인시 처인구 포곡읍 가실리 산 12-8,4409594.0,4146125026.0,2023-08-23 20:23,1,28000,한 점 하늘 김환기 입장권,
e_e010893,맥도날드셋트,1,4,1348518815.0,맥도날드,경기 시흥시 대은로 90,경기 시흥시 은행동 532-1,3199012.0,4139010600.0,2023-09-02 13:51,3,14800,탄산음료 M/선택;빅맥/런치세트;창녕 갈리 비프 버거;후렌치 후라이 -M/단품,
e_e011054,가평레일바이크예약,1,3,,가평레일파크,경기 가평군 가평읍 장터길 14,경기 가평군 가평읍 읍내리 395-1,4448247.0,4182025021.0,2023-08-27 00:00,1,0,탑승권,
e_e011128,패러글라이딩 예약금,0,1,,미래항공스포츠,경기 양평군 옥천면 동막길 49 패러글라이딩 선착장,,,,,5,30000,,4183034000.0
e_e011208,케이크,0,3,,겸재케이크,서울 종로구 필운대로2길 23,,,,,1,18000,,1111011000.0
e_e011247,영화티켓,1,2,,CGV,서울 영등포구 국제금융로 지하 15,서울 영등포구 여의도동 2-2,3118002.0,1156011000.0,2023-08-27 12:50,1,16000,관람권,
e_e011252,고속버스 티켓,1,1,8998702113.0,금호익스프레스(주),울산 남구 삼산로 288,,3170026.0,3114010600.0,2023-08-08 22:20,1,16900,버스표,
e_e011252,고속버스 티켓,2,1,8998702113.0,금호익스프레스(주),울산 남구 삼산로 288,,3170026.0,3114010600.0,2023-08-20 22:28,1,16900,버스표 ,
e_e011389,호수카라반캠핑장 예약,1,4,3788800992.0,캠핑톡 주식회사,서울 중구 청계천로 40,서울 중구 다동 10,3100021.0,1114010200.0,2023-08-17 20:01,1,171000,당일캠핑,
e_e011393,공연관람티켓,1,1,2208802594.0,(주)카카오엔터테인먼트,경기 성남시 분당구 판교역로 221,경기 성남시 분당구 삼평동 672,3179025.0,4113510900.0,2023-08-22 11:43,1,66000,관람권,
e_e011405,루덴시아 입장권,1,4,1798801318.0,여주 루덴시아,경기 여주시 산북면 금품1로 177,경기 여주시 산북면 후리 436,3214010.0,4167038023.0,2023-09-03 14:50,1,19900,입장권 ,
e_e011405,루덴시아 입장권,2,4,1798801318.0,여주 루덴시아,경기 여주시 산북면 금품1로 177,경기 여주시 산북면 후리 436,3214010.0,4167038023.0,2023-09-03 14:51,1,19900,입장권,
e_e011405,루덴시아 입장권,3,4,1798801318.0,여주 루덴시아,경기 여주시 산북면 금품1로 177,경기 여주시 산북면 후리 436,3214010.0,4167038023.0,2023-09-03 14:50,1,12500,입장권,
e_e011407,김밥,0,2,,꼬맹이김밥,장승남로 61,,,,,1,13800,,2820010300.0
e_e011408,테르메덴이용이벤트 당첨권2매,0,2,,테르메덴,사실로984,,,,,4,0,,4150036000.0
e_e011422,고기,1,2,1298670043.0,앵거스박 쇠고기상점,서울 은평구 서오릉로 224,,3000007.0,1138010400.0,2023-09-03 10:41,1,42530,뚜껑이있는 와사비와 쌈장 소스;냉장.상품육.돈목살.내포크;냉장.상품육.본갈비살;냉장.상품육.꽃갈비살,
