,userID,itemID,SIDO
751,e001510,미유 애월점,제주특별자치도
752,e001510,민오름,제주특별자치도
753,e001511,미유 애월점,제주특별자치도
754,e001511,민오름,제주특별자치도
755,e001519,미유 애월점,제주특별자치도
756,e001519,민오름,제주특별자치도
757,e001521,미유 애월점,제주특별자치도
758,e001521,민오름,제주특별자치도
759,e001522,민락수변공원,부산
760,e001522,민락 회 타운 시장,부산
761,e001523,미유 애월점,제주특별자치도
762,e001523,민오름,제주특별자치도
763,e001526,밀란 더 마켓,부산
764,e001526,민락수변공원,부산
765,e001526,민락 회 타운 시장,부산
766,e001531,밀란 더 마켓,부산
767,e001531,민락수변공원,부산
768,e001532,미인폭포,강원
769,e001532,민우당 서림,강원
770,e001534,미인폭포,강원
771,e001534,민우당 서림,강원
772,e001538,힐링파크쑥섬쑥섬,전남
773,e001542,힐링파크쑥섬쑥섬,전남
774,e001544,민락수변공원,부산
775,e001544,민락 회 타운 시장,부산
776,e001548,미유 애월점,제주특별자치도
777,e001553,힐링파크쑥섬쑥섬,전남
778,e001554,미유 애월점,제주특별자치도
779,e001554,민오름,제주특별자치도
780,e001557,미인폭포,강원
781,e001557,민우당 서림,강원
782,e001559,미유 애월점,제주특별자치도
783,e001559,민오름,제주특별자치도
784,e001564,미인폭포,강원
785,e001564,민우당 서림,강원
786,e001565,미유 애월점,제주특별자치도
787,e001565,민오름,제주특별자치도
788,e001569,힐링파크쑥섬쑥섬,전남
789,e001571,미유 애월점,제주특별자치도
790,e001571,민오름,제주특별자치도
791,e001576,미즈노 씨네 트리하우스,전북
792,e001577,미유 애월점,제주특별자치도
793,e001577,민오름,제주특별자치도
794,e001578,힐링파크쑥섬쑥섬,전남
795,e001579,미유 애월점,제주특별자치도
796,e001579,민오름,제주특별자치도
797,e001888,힐링파크쑥섬쑥섬,전남
798,e001890,힐링파크쑥섬쑥섬,전남
799,e001891,미유 애월점,제주특별자치도
800,e001891,민오름,제주특별자치도
801,e001899,미즈노 씨네 트리하우스,전북
802,e001900,미인폭포,강원
803,e001900,민우당 서림,강원
804,e001905,미유 애월점,제주특별자치도
805,e001905,민오름,제주특별자치도
806,e001909,미유 애월점,제주특별자치도
807,e001911,미유 애월점,제주특별자치도
808,e001911,민오름,제주특별자치도
809,e001913,힐링파크쑥섬쑥섬,전남
810,e001914,힐링파크쑥섬쑥섬,전남
811,e001916,미인폭포,강원
812,e001916,민우당 서림,강원
813,e001923,미인폭포,강원
814,e001923,민우당 서림,강원
815,e001924,민락수변공원,부산
816,e001924,민락 회 타운 시장,부산
817,e001926,미인폭포,강원
818,e001926,민우당 서림,강원
819,e001935,미유 애월점,제주특별자치도
820,e001935,민오름,제주특별자치도
821,e001936,미유 애월점,제주특별자치도
822,e001936,민오름,제주특별자치도
823,e001937,미유 애월점,제주특별자치도
824,e001937,민오름,제주특별자치도
825,e001940,미인폭포,강원
826,e001940,민우당 서림,강원
827,e001944,미유 애월점,제주특별자치도
828,e001944,민오름,제주특별자치도
829,e001946,힐링파크쑥섬쑥섬,전남
830,e001949,미인폭포,강원
831,e001949,민우당 서림,강원
832,e001950,민락수변공원,부산
833,e001950,민락 회 타운 시장,부산
834,e001954,미인폭포,강원
835,e001954,민우당 서림,강원
836,e001955,미유 애월점,제주특별자치도
837,e001955,민오름,제주특별자치도
838,e001968,미인폭포,강원
839,e001968,민우당 서림,강원
840,e001972,미인폭포,강원
841,e001972,민우당 서림,강원
842,e001976,미인폭포,강원
843,e001976,민우당 서림,강원
844,e001987,미유 애월점,제주특별자치도
845,e001987,민오름,제주특별자치도
846,e001989,힐링파크쑥섬쑥섬,전남
847,e001990,힐링파크쑥섬쑥섬,전남
848,e001993,힐링파크쑥섬쑥섬,전남
849,e001996,미유 애월점,제주특별자치도
850,e001996,민오름,제주특별자치도
851,e001997,밀양강,경남
852,e002011,미인폭포,강원
853,e002011,민우당 서림,강원
854,e002014,미인폭포,강원
855,e002014,민우당 서림,강원
856,e002024,힐링파크쑥섬쑥섬,전남
857,e002030,미유 애월점,제주특별자치도
858,e002030,민오름,제주특별자치도
859,e002033,힐링파크쑥섬쑥섬,전남
860,e002034,미인폭포,강원
861,e002034,민우당 서림,강원
862,e002035,미유 애월점,제주특별자치도
863,e002035,민오름,제주특별자치도
864,e002036,미유 애월점,제주특별자치도
865,e002036,민오름,제주특별자치도
866,e002038,미유 애월점,제주특별자치도
867,e002038,민오름,제주특별자치도
868,e002041,미인폭포,강원
869,e002041,민우당 서림,강원
870,e002043,미유 애월점,제주특별자치도
871,e002043,민오름,제주특별자치도
872,e002045,힐링파크쑥섬쑥섬,전남
873,e002049,밀리오레,서울
874,e002051,힐링파크쑥섬쑥섬,전남
875,e002056,미인폭포,강원
876,e002056,민우당 서림,강원
877,e002059,밀리오레,서울
878,e002064,미유 애월점,제주특별자치도
879,e002064,민오름,제주특별자치도
880,e002066,밀양강,경남
881,e002069,미인폭포,강원
882,e002069,민우당 서림,강원
883,e002070,미유 애월점,제주특별자치도
884,e002070,민오름,제주특별자치도
885,e002071,미유 애월점,제주특별자치도
886,e002071,민오름,제주특별자치도
887,e002074,미즈노 씨네 트리하우스,전북
888,e002076,미유 애월점,제주특별자치도
889,e002076,민오름,제주특별자치도
890,e002077,미유 애월점,제주특별자치도
891,e002077,민오름,제주특별자치도
892,e002079,미유 애월점,제주특별자치도
893,e002079,민오름,제주특별자치도
894,e002081,미유 애월점,제주특별자치도
895,e002081,민오름,제주특별자치도
896,e002082,미유 애월점,제주특별자치도
897,e002082,민오름,제주특별자치도
898,e002084,미인폭포,강원
899,e002084,민우당 서림,강원
900,e002089,힐링파크쑥섬쑥섬,전남
901,e002091,미유 애월점,제주특별자치도
902,e002091,민오름,제주특별자치도
903,e002093,힐링파크쑥섬쑥섬,전남
904,e002094,힐링파크쑥섬쑥섬,전남
905,e002097,미인폭포,강원
906,e002097,민우당 서림,강원
907,e002099,미인폭포,강원
908,e002099,민우당 서림,강원
909,e002106,민락수변공원,부산
910,e002106,민락 회 타운 시장,부산
911,e002108,미인폭포,강원
912,e002108,민우당 서림,강원
913,e002110,미인폭포,강원
914,e002110,민우당 서림,강원
915,e002121,미인폭포,강원
916,e002121,민우당 서림,강원
917,e002126,미유 애월점,제주특별자치도
918,e002126,민오름,제주특별자치도
919,e002129,미유 애월점,제주특별자치도
920,e002129,민오름,제주특별자치도
921,e002130,미나릿길벽화마을,충남
922,e002132,힐링파크쑥섬쑥섬,전남
923,e002135,힐링파크쑥섬쑥섬,전남
924,e002136,미인폭포,강원
925,e002136,민우당 서림,강원
926,e002141,민락수변공원,부산
927,e002141,민락 회 타운 시장,부산
928,e002145,미인폭포,강원
929,e002145,민우당 서림,강원
930,e002148,밀리오레,서울
931,e002152,미인폭포,강원
932,e002152,민우당 서림,강원
933,e002153,힐링파크쑥섬쑥섬,전남
934,e002154,힐링파크쑥섬쑥섬,전남
935,e002155,미유 애월점,제주특별자치도
936,e002155,민오름,제주특별자치도
937,e002158,미인폭포,강원
938,e002158,민우당 서림,강원
939,e002159,미인폭포,강원
940,e002159,민우당 서림,강원
941,e002160,미시령,강원특별자치도
942,e002160,민우당 서림,강원특별자치도
943,e002163,미유 애월점,제주특별자치도
944,e002163,민오름,제주특별자치도
945,e002168,미유 애월점,제주특별자치도
946,e002168,민오름,제주특별자치도
947,e002169,미유 애월점,제주특별자치도
948,e002169,민오름,제주특별자치도
949,e002171,미유 애월점,제주특별자치도
950,e002171,민오름,제주특별자치도
951,e002176,힐링파크쑥섬쑥섬,전남
952,e002178,힐링파크쑥섬쑥섬,전남
953,e002182,밀리오레,서울
954,e002183,미인폭포,강원
955,e002183,민우당 서림,강원
956,e002184,미유 애월점,제주특별자치도
957,e002184,민오름,제주특별자치도
958,e002186,밀리오레,서울
959,e002187,밀리오레,서울
960,e002189,미인폭포,강원
961,e002189,민우당 서림,강원
962,e002195,미인폭포,강원
963,e002195,민우당 서림,강원
964,e002198,미유 애월점,제주특별자치도
965,e002198,민오름,제주특별자치도
966,e002202,미인폭포,강원
967,e002202,민우당 서림,강원
968,e002204,미인폭포,강원
969,e002204,민우당 서림,강원
970,e002206,힐링파크쑥섬쑥섬,전남
971,e002209,미인폭포,강원
972,e002209,민우당 서림,강원
973,e002212,민락수변공원,부산
974,e002212,민락 회 타운 시장,부산
975,e002213,미유 애월점,제주특별자치도
976,e002213,민오름,제주특별자치도
977,e002214,밀양강,경남
978,e002215,미유 애월점,제주특별자치도
979,e002215,민오름,제주특별자치도
980,e002220,미인폭포,강원
981,e002220,민우당 서림,강원
982,e002222,민락수변공원,부산
983,e002222,민락 회 타운 시장,부산
984,e002223,민락수변공원,부산
985,e002223,민락 회 타운 시장,부산
986,e002231,힐링파크쑥섬쑥섬,전남
987,e002233,미인폭포,강원
988,e002233,민우당 서림,강원
989,e002235,밀양강,경남
990,e002236,미즈노 씨네 트리하우스,전북
991,e002243,미유 애월점,제주특별자치도
992,e002243,민오름,제주특별자치도
993,e002246,미인폭포,강원
994,e002246,민우당 서림,강원
995,e002248,미인폭포,강원
996,e002248,민우당 서림,강원
997,e002253,미인폭포,강원
998,e002253,민우당 서림,강원
999,e002254,미황사,전남
1000,e002255,밀리오레,서울
1001,e002260,미시령,강원특별자치도
1002,e002260,민둥산,강원특별자치도
1003,e002261,미유 애월점,제주특별자치도
1004,e002261,민오름,제주특별자치도
1005,e002263,밀리오레,서울
1006,e002264,미유 애월점,제주특별자치도
1007,e002264,민오름,제주특별자치도
1008,e002266,미유 애월점,제주특별자치도
1009,e002266,민오름,제주특별자치도
1010,e002272,미인폭포,강원
1011,e002272,민우당 서림,강원
1012,e002274,미유 애월점,제주특별자치도
1013,e002274,민오름,제주특별자치도
1014,e002279,힐링파크쑥섬쑥섬,전남
1015,e002280,밀란 더 마켓,부산
1016,e002280,민락수변공원,부산
1017,e002283,미유 애월점,제주특별자치도
1018,e002283,민오름,제주특별자치도
1019,e002284,힐링파크쑥섬쑥섬,전남
1020,e002288,힐링파크쑥섬쑥섬,전남
1021,e002289,미유 애월점,제주특별자치도
1022,e002289,민오름,제주특별자치도
1023,e002291,미인폭포,강원
1024,e002291,민우당 서림,강원
1025,e002294,미유 애월점,제주특별자치도
1026,e002294,민오름,제주특별자치도
1027,e002295,미유 애월점,제주특별자치도
1028,e002295,민오름,제주특별자치도
1029,e002299,미인폭포,강원
1030,e002299,민우당 서림,강원
1031,e002306,미유 애월점,제주특별자치도
1032,e002306,민오름,제주특별자치도
1033,e002308,미인폭포,강원
1034,e002308,민우당 서림,강원
1035,e002310,힐링파크쑥섬쑥섬,전남
1036,e002313,미인폭포,강원
1037,e002313,민우당 서림,강원
1038,e002316,힐링파크쑥섬쑥섬,전남
1039,e002318,힐링파크쑥섬쑥섬,전남
1040,e002323,미인폭포,강원
1041,e002323,민우당 서림,강원
1042,e002330,미인폭포,강원
1043,e002330,민우당 서림,강원
1044,e002332,힐링파크쑥섬쑥섬,전남
1045,e002336,힐링파크쑥섬쑥섬,전남
1046,e002340,미유 애월점,제주특별자치도
1047,e002340,민오름,제주특별자치도
1048,e002342,미유 애월점,제주특별자치도
1049,e002342,민오름,제주특별자치도
1050,e002351,미유 애월점,제주특별자치도
1051,e002351,민오름,제주특별자치도
1052,e002364,미인폭포,강원
1053,e002364,민우당 서림,강원
1054,e002375,민락수변공원,부산
1055,e002375,민락 회 타운 시장,부산
1056,e002376,미리내공원,경기
1057,e002389,밀란 더 마켓,부산
1058,e002389,민락수변공원,부산
1059,e002391,미유 애월점,제주특별자치도
1060,e002391,민오름,제주특별자치도
1061,e002392,미유 애월점,제주특별자치도
1062,e002392,민오름,제주특별자치도
1063,e002394,미유 애월점,제주특별자치도
1064,e002394,민오름,제주특별자치도
1065,e002401,미유 애월점,제주특별자치도
1066,e002401,민오름,제주특별자치도
1067,e002402,미인폭포,강원
1068,e002402,민우당 서림,강원
1069,e002405,미유 애월점,제주특별자치도
1070,e002405,민오름,제주특별자치도
1071,e002409,미유 애월점,제주특별자치도
1072,e002409,민오름,제주특별자치도
1073,e002410,미유 애월점,제주특별자치도
1074,e002410,민오름,제주특별자치도
1075,e002412,미유 애월점,제주특별자치도
1076,e002412,민오름,제주특별자치도
1077,e002414,미인폭포,강원
1078,e002414,민우당 서림,강원
1079,e002415,미유 애월점,제주특별자치도
1080,e002415,민오름,제주특별자치도
1081,e002421,미유 애월점,제주특별자치도
1082,e002421,민오름,제주특별자치도
1083,e002422,미유 애월점,제주특별자치도
1084,e002422,민오름,제주특별자치도
1085,e002423,힐링파크쑥섬쑥섬,전남
1086,e002424,미유 애월점,제주특별자치도
