,userID,itemID,rating,SIDO
13553,g003636,예산 상설시장,2.6666666666666665,충남
13554,g003636,삽교호 놀이공원,4.666666666666667,충남
13555,g003636,삽교호 함상공원,4.0,충남
13556,g003645,군산근대역사박물관,4.0,전북
13557,g003645,경암동 철길마을,2.6666666666666665,전북
13558,g003648,신정호,5.0,충남
13559,g003648,모다 아웃렛 천안아산점,5.0,충남
13560,g003652,중앙로 지하상가,3.6666666666666665,대전
13561,g003652,유성온천공원 족욕체험장,3.3333333333333335,대전
13562,g003655,보은 우당 고택,5.0,충북
13563,g003655,보은 삼년산성,4.333333333333333,충북
13564,g003655,보은전통시장,4.0,충북
13565,g003658,소아르떼,5.0,전남
13566,g003661,남원시립 김병종 미술관,5.0,전북
13567,g003661,남원 랜드,2.0,전북
13568,g003661,원각사 전망대,3.0,
13569,g003661,춘향테마파크,4.333333333333333,전북
13570,g003661,광한루원,4.0,전북
13571,g003661,남원 고전소설문학관,4.0,전북
13572,g003664,대전근현대사전시관,2.6666666666666665,대전
13573,g003664,엑스포과학공원 한빛탑,3.3333333333333335,대전
13574,g003664,한화생명 이글스 파크,4.0,대전
13575,g003664,대전 아쿠아리움,2.3333333333333335,대전
13576,g003681,유구 색동수국정원,4.333333333333333,충남
13577,g003681,외암민속마을,4.666666666666667,충남
13578,g003687,고수동굴,5.0,충북
13579,g003687,단양구경시장,5.0,충북
13580,g003687,다누리 아쿠아리움,5.0,충북
13581,g003688,백제문화 단지,5.0,충남
13582,g003688,부여 관북리 유적,4.0,충남
13583,g003688,부소산성,5.0,충남
13584,g003688,정림사지박물관 정림사지 5층 석탑,5.0,충남
13585,g003688,궁남지,5.0,충남
13586,g003688,부소산성,5.0,충남
13587,g003688,정림사지박물관 정림사지 5층 석탑,5.0,충남
13588,g003688,국립부여박물관,5.0,충남
13589,g003688,궁남지,5.0,충남
13590,g003700,채석강,3.6666666666666665,전북
13591,g003701,소노벨 변산 오션 플레이,5.0,전북
13592,g003701,격포해수욕장,5.0,전북
13593,g003701,채석강,5.0,전북
13594,g003701,곰소항 수산물 종합시장,5.0,전북
13595,g003712,도림사,5.0,전남
13596,g003712,침실 습지,5.0,전남
13597,g003714,코스트코 세종점,5.0,세종특별자치시
13598,g003717,수암골,5.0,충북
13599,g003717,수암골 전망대,5.0,충북
13600,g003718,동학사,4.333333333333333,충남
13601,g003722,대전천,3.0,대전
13602,g003728,영암호,4.333333333333333,충북
13603,g003729,유달산,2.6666666666666665,전남
13604,g003729,목포근대역사관 1관,3.3333333333333335,전남
13605,g003729,목포근대역사관 2관,3.3333333333333335,전남
13606,g003729,김대중노벨평화상 기념관,2.0,전남
13607,g003729,목포 갓바위,4.333333333333333,전남
13608,g003729,목포자연사박물관,4.666666666666667,전남
13609,g003733,한국지질자원연구원 지질박물관,4.0,대전
