place_id,여행지명,여행지설명,city,분류,activity_type,activity_ids,activity_level,season_preference,emotion_match
2306090002,에버랜드,BHC치킨 에버랜드점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306090003,CGV 경산,보리암,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306090004,오동도,오동도,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306090005,KTG 상상마당 부산,KT&G상상마당 부산,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306090006,건대 입구,GS칼텍스삼다주유소,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306090007,2.28기념중앙공원,2.28기념중앙공원,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306090008,1897건맥 펍,1897건맥펍,충청남도,식당/카페,실내,11,5,Summer,1;11;12;2;21
2306100001,답다니 수국밭,답다니수국밭,강원도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306100002,세종 호수공원,버거네버거,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100003,산방산,산방산,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100004,6계 나주 대호점,3D과학체험관,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100005,성심당 본점,성심당 본점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100006,엑스포과학공원,엑스포과학공원,대전광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306100007,GS25 동탄 호수 계룡점,GS25 동탄호수계룡점,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306100008,100시트,경복궁,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306100009,CU 인제 기린 대로 점,CU인제기린대로점,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Summer,1;10;11;12;13
2306100010,광화문광장,광화문광장,인천광역시,식당/카페,실내,11,4,Summer,1;11;12;2;21
2306100012,다이소 대전 유성온천역점,다이소 대전유성온천역점,서울특별시,상점,실내,10,4,Summer,1;12;2;21;22
2306110001,강화해 원조 칼국수,강화원조칼국수,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110002,CGV 판교,CGV판교제1관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110003,61호 명태 전,61호명태전,충청남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110004,NC백화점 야탑점,NC백화점 야탑점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306110005,CU 강서 마곡점,CU 안면아일랜드리솜점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306110006,서귀포 매일 올레시장,서귀포매일올레시장,경기도,자연관광지,실외,1,6,Summer,1;10;11;12;13
2306110007,공산성,공산성,경기도,식당/카페,실내,11,5,Summer,1;11;12;13;2
2306110008,가마골 쉼터,가마골쉼터,경기도,식당/카페,실내,11,5,Summer,1;12;13;2;21
2306110009,검멀레해변,검멀레해변,충청북도,식당/카페,실내,11,5,Summer,1;12;13;2;21
2306120002,마농 르블랑,마노르블랑,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306120003,곡성 섬진강 기차마을,5.16도로숲터널,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306120004,검멀레해변,(주)제주스카이랩,충청북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306120009,배스킨라빈스 천안 성환점,도산근린공원,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;2;21
2306130001,14섬 수석 미술관,1004섬수석미술관,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306130002,제주항공 우주 박물관,제주항공우주박물관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;13;2
2306130003,고궁 보말 손칼국수,고궁보말손칼국수,전라북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306130004,도두동 무지개 해안도로,도두동무지개해안도로,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306130005,(주) 신세계 니코르 AK  홍대점,갈치옥 함덕,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306130006,금호리조트 제주 아쿠아나,금호리조트 제주아쿠아나,경기도,식당/카페,실내,11,6,Summer,1;10;11;13;2
2306140001,귤당리,귤당리,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306140003,마농 르블랑,마노르블랑,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306140004,Tesla 제주 스토어,Tesla 제주 스토어,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306140005,제주동문재래시장,제주동문재래시장,경기도,식당/카페,실내,11,7,Summer,1;11;12;13;2
2306140006,KD 렌터카,COFFEE99.9,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306140009,BAR99,델문도,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;2;22;23
2306150001,국립 운악산 자연휴양림,국립운악산자연휴양림,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306150002,가뫼물,가뫼물,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150003,빽다방 베이커리 제주사수점,빽다방베이커리 제주사수점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150004,가닥,가닥,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150005,마농 르블랑,마노르블랑,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306150006,제주동문시장,광장,제주특별자치도,식당/카페,실내,11,5,Summer,1;11;12;13;2
2306150007,강문해변,강문해변,경기도,자연관광지,실외,1,5,Summer,1;11;12;13;2
2306150009,구옥,꾸옥,전라북도,자연관광지,실외,1,6,Summer,1;12;13;2;21
2306150010,금강하굿둑 철새조망대 인증센터,금강하구둑 철새조망대 인증센터,전라남도,식당/카페,실내,11,6,Summer,1;11;2;21;22
2306160001,런던 베이글 뮤지엄 제주점,런던베이글뮤지엄 제주점,전라남도,식당/카페,실내,11,7,Summer,1;10;11;12;2
2306160002,W 몰 가산점,FB씨어터,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160003,김녕미로공원,BHC치킨 에버랜드점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160004,AK플라자 수원,AK플라자 AKTown점,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160005,가평 조은 마트,가평 조은마트,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306160006,김녕해수욕장,고이정 본점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306160007,1675바이솔터코크,설빙,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170001,가마솥 할머니 해장국,가마솥할머니해장국입구,충청남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170002,마농 르블랑,마노르블랑,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170003,LX22 베이커리 카페,LX22베이커리카페,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170004,서귀포 매일 올레시장,서귀포매일올레시장,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170005,서귀포 매일 올레시장,서귀포매일올레시장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170006,1987루프탑 라운지 클램,DGB대구은행파크,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170007,점점,점점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306170008,잠실종합운동장 올림픽 주경기장,FB씨어터,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306170009,다이소 용담점,감성교복 롯데월드점,서울특별시,식당/카페,실내,11,5,Summer,1;12;13;2;21
2306170010,CU 지곡 원룸점,(주)돌핀레져여행,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306170011,CU 구의 비너스점,CU역삼강남점,대전광역시,식당/카페,실내,11,5,Summer,1;12;2;21;22
2306170012,나무 사이로,갈치옥 함덕,대전광역시,식당/카페,실내,11,5,Summer,1;10;2;21;22
2306180001,천지연폭포,천지연폭포,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180002,함덕해수욕장,(주)마트킹북수원,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180003,탑정호 출렁다리,탑정호 출렁다리,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180004,함덕해수욕장,함덕해수욕장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180005,마틸다,마틸다,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180006,이순신광장,사계진미숯불닭갈비 울산신천점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180007,CU 제천역점,CU(제천역점),경기도,자연관광지,실외,1,6,Summer,1;10;11;12;13
2306180008,거창 창포원,(주)지티인터내셔널오션솔레뷰호텔,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306180010,깐부치킨 광교 도청점,깐부치킨 광교도청점,서울특별시,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,4,Summer,1;11;12;2;21
2306190002,점점,협재해수욕장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306190003,검멀레해변,BHC치킨 에버랜드점,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306190004,정방폭포,정방폭포,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306190005,9.81파크,9.81파크,경기도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306190006,서귀포 매일 올레시장,서귀포매일올레시장,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306190007,나원회포차,나원회포차,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;2;21;22
2306190008,가지고,교래흑돼지 본점,전라남도,식당/카페,실내,11,5,Summer,1;11;2;21;22
2306190009,금능해수욕장,금능해수욕장,경상북도,식당/카페,실내,11,4,Summer,1;21;22;23;24
2306190011,금능해수욕장,금능해수욕장,경상북도,자연관광지,실외,1,4,Summer,1;11;12;2;21
2306200001,미쁜 제과,미쁜제과,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306200002,다음 솥,도담삼봉관광지,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306200003,가마골 백숙 양주점,가마골백숙동경,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306200004,글램 313(카페),더식당 명동점,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306200005,국립신시도 자연휴양림(커뮤니티센터 원형 전망대 태양 전망대),군산근대미술관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306200007,함덕해수욕장,함덕해수욕장,경기도,자연관광지,실외,1,6,Summer,1;10;12;13;2
2306200008,가지가지 상점,가지가지상점,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306200010,서귀포 매일 올레시장,서귀포매일올레시장,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Summer,1;2;21;22;26
2306210001,강정천 주유소,고씨네천지국수,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306210002,감초 식당,감초식당,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210003,갈치 바다 애월점,갈치바다 애월점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210004,이호 테우해수욕장,이호테우해수욕장,대전광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210005,협재해수욕장,협재해수욕장,부산광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210006,제주동문시장,가르송티미드 제주,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210007,금강 우렁이 쌈밥,금강우렁쌈밥,전라남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306210008,GS 더 프레시 대전 스마트시티점,GS더프레시 대전스마트시티점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306220001,판포 포구,판포포구,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;12;13;2
2306220002,GS25 가평 산 유점,GS25 가평산유점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220003,GS칼텍스 예울마루,BHC치킨 에버랜드점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220004,아베베 베이커리,아베베베이커리,대구광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220005,함덕해수욕장,함덕해수욕장,제주특별자치도,자연관광지,실외,1,6,Summer,1;10;11;12;13
2306220006,성산일출봉,성산일출봉,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306220007,가시 차방국 수,가시아방국수,경기도,식당/카페,실내,11,5,Summer,1;10;12;13;2
2306220009,곶자왈 반딧불이 축제,곶자왈반딧불이축제,경상북도,식당/카페,실내,11,4,Summer,1;12;2;21;22
2306230002,4est 수목원,4est수목원,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230003,4est 수목원,BHC치킨 에버랜드점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230004,0415카페,0415카페,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230005,도두동 무지개 해안도로,도두동무지개해안도로,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230006,서귀포 매일 올레시장,서귀포매일올레시장,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230007,자매 국수,자매국수,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306230008,KTG 상상마당 홍대,KT&G상상마당 홍대,부산광역시,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306230009,강문해변,강문해변,부산광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306230011,금오름,금오름,강원도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306230012,CU 당진 삽교 부자점,CU 당진삽교부자점,부산광역시,자연관광지,실외,1,4,Summer,1;11;12;2;21
2306230013,마뗑킴,마뗑킴,부산광역시,상점,실내,10,4,Summer,1;11;12;2;21
2306230017,서귀 포차,,제주특별자치도,식당/카페,실내,11,8,Summer,12;2;3;4;6
2306240001,CGV 동탄,CGV,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240002,별 방진,BHC치킨 에버랜드점,대구광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240003,서귀포 매일 올레시장,서귀포매일올레시장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240004,더 현대 서울,더현대서울,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240005,오설록 티 뮤지엄,오설록티뮤지엄,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240006,제주동문시장,제주동문시장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306240007,순천만 국가정원,순천만국가정원,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306240008,321베렌도,321베렌도,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306240009,NC대전 유성점,NC 대전유성점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306240010,GS25 둔산을 지점,GS25둔산을지점,경기도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306240015,소섬바라기,소섬바라기,경상남도,식당/카페,실내,11,4,Summer,10;12;2;21;22
2306250001,내가 조선의 국밥이다 돌산점,내가조선의국밥이다 돌산점,충청북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250002,엉또폭포,엉또폭포,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250003,투썸플레이스 제주 애월 다인호텔점,투썸플레이스 제주애월다인호텔점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250004,1158흑돼지,1158흑돼지,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250005,경기전,경기전,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250006,우진해장국,우진해장국,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306250007,경천서 공원,E1공항충전소,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306250008,SK 렌터카 빌리가,ZARA 롯데아울렛서울역점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306250009,달빛 쌈지공원,달빛쌈지공원,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306260001,갈치 바다 애월점,5.16도로숲터널,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306260002,곽지해수욕장,곽지해수욕장,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306260003,랜디스 도넛 제주 애월점,랜디스도넛 제주애월점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306260004,서귀포 매일 올레시장,서귀포매일올레시장,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306260005,Coffee 99.9,S마트,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306260007,CGV 대구 수성,CGV,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;12;2;21
2306260008,고향 막창구이,고향막창구이,제주특별자치도,자연관광지,실외,1,4,Summer,1;10;12;13;2
2306260012,미소 식빵 전주 객사점,미소식빵 전주객사점,제주특별자치도,자연관광지,실외,1,2,Summer,12;2;22;26;3
2306270001,고씨네 천지 국수,고씨네천지국수,제주특별자치도,식당/카페,실내,11,6,Summer,1;11;12;13;2
2306270003,바이 제주,바이제주,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306270005,월정리 해수욕장,월정리해수욕장,강원도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306270006,함덕해수욕장,함덕해수욕장,경기도,식당/카페,실내,11,6,Summer,1;10;12;13;2
2306270007,CU 제주 함덕 사거리점,CU,경기도,식당/카페,실내,11,5,Summer,1;10;13;2;21
2306270010,국립현대미술관 청주,국립현대미술관 청주,서울특별시,식당/카페,실내,11,5,Summer,1;10;13;2;21
2306270011,기완상점,롯데리아 제주표선해변점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;13;2;21
2306280002,사려니숲길,사려니숲길,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306280003,협재해수욕장,협재해수욕장,인천광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306280004,바이 제주,바이제주,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306280006,갤러리아백화점 광교점,갤러리아백화점 광교점,전라남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306280009,김씨술생활 제주함덕점,김씨술생활 제주함덕점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;12;2;21
2306280010,공간 태리,공간태리,제주특별자치도,식당/카페,실내,11,6,Summer,1;13;2;21;22
2306290001,국본가 보령점,국본가 보령점,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306290002,산방산 탄산온천,산방산탄산온천,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306290003,우금,우굼,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306290004,아쿠아 플라넷 제주,아쿠아플라넷 제주,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306290005,함덕해수욕장,함덕해수욕장,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306290006,강화 남부농협 하나로마트 본점,강화남부농협하나로마트 본점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306290008,BHC치킨 거제 학동몽돌점,BHC치킨 거제학동몽돌점,전라남도,식당/카페,실내,11,5,Summer,1;11;12;2;21
2306290009,거제바다에 특산물 직매장,거제바다애 특산물직매장,전라남도,식당/카페,실내,11,6,Summer,1;11;12;2;21
2306290011,고창 고인돌 박물관,고창고인돌박물관,제주특별자치도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Summer,1;11;12;2;21
2306300001,테왁,테왁,충청남도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2306300002,가락국수 카덴,ICC제주국제컨벤션센터,서울특별시,식당/카페,실내,11,7,Summer,1;10;11;12;2
2306300003,서울숲,서울숲,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306300004,Soin Coffee(소인 커피),518자유공원 5.18자유관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306300005,한라수목원,한라수목원,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306300006,서귀포 매일 올레시장,서귀포매일올레시장,충청남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306300009,공산성,공산성,인천광역시,식당/카페,실내,11,6,Summer,1;11;12;13;2
2307010001,함덕 오일시장,함덕오일시장,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307010002,곽지해수욕장,곽지해수욕장,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307010003,게으른 악어,게으른악어,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307010004,국립생태원,국립생태원,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307010005,대천해수욕장,곶자왈,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307010006,카페 스퀘어드,카페스퀘어드,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307010007,수원시립미술관,수원시립미술관,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2307010008,NC백화점 중앙로역점,97도씨 해물칼국수 영종본점,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2307010009,BBQ 포천 운천점,검멀레해변,경상북도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2307010010,CGV 불광,CGV불광제1관,인천광역시,식당/카페,실내,11,5,Summer,1;10;12;13;2
2307010012,노벰버,고이정 본점,경상북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,3,Summer,1;10;12;2;21
2307010013,6.6갈비찜,6.6갈비찜,서울특별시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,3,Summer,1;10;2;21;22
2307010014,교동 크로켓,교동고로케,경상북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,3,Summer,1;10;12;2;22
2307020001,정방폭포,정방폭포,충청북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307020002,일월 수목원,일월수목원,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307020003,연동,연돈,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307020004,금오름,금오름,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307020005,만천하 스카이워크,만천하스카이워크,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307020006,바이 제주,바이제주,부산광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307020007,5TO7,5TO7,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307020009,G 타워 전망대,G타워전망대,경상남도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2307020012,GS25 달서 하이츠점,GS25달서하이츠점,전라북도,자연관광지,실외,1,4,Summer,1;10;11;2;21
2307030001,9.81파크,9.81파크,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307030002,강화 루지,강화루지,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307030003,감곡 매괴 성모 순교성지,감곡매괴 성모순교성지,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307030004,18커피 로프터스,180커피로스터스,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307030005,CU 금호제주 리조트점,CU 금호제주리조트점,전라북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307030006,18커피 로프터스,180커피로스터스,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307030007,안도라,안도르,부산광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307030008,sk 렌터카 태안지점,개가게를판다,충청남도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Summer,1;10;11;12;13
2307040001,한담 해안산책로,한담해안산책로,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307040002,현대백화점 중동점,현대백화점 중동점,대구광역시,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307040003,9.81파크,9.81파크,전라북도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307040004,한국만화 박물관,한국만화박물관,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307040005,헬로키티 아일랜드,헬로키티아일랜드,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307040007,서귀포 매일 올레시장,CGV소풍,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2307040009,못난이 꽈배기 신시가지점,못난이찹쌀꽈배기2호점,제주특별자치도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Summer,1;10;11;12;2
2307040010,GS25 서귀 신시가지 점,GS25 서귀신시가지점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307050002,정방폭포,정방폭포,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2307050003,섭지코지,섭지코지,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307050004,SK 행복충전 굿모닝 LPG 충전소,SK행복충전 굿모닝LPG충전소,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2307050005,오설록 티 뮤지엄,오설록티뮤지엄,경상북도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2307050006,서귀포 매일 올레시장,서귀포매일올레시장,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2307050008,CU 통영 사량도 점,CU통영사량도점,충청남도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307050009,고향 흑돼지,고향흑돼지,전라북도,식당/카페,실내,11,6,Summer,1;10;11;2;21
2307050011,카멜리아힐,카멜리아힐,제주특별자치도,상점,실내,10,5,Summer,1;12;2;21;22
2307060001,더웨이팅,더웨이팅,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307060002,우도,우도,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307060003,사려니숲길,BHC치킨 에버랜드점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307060004,성산일출봉,성산일출봉,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307060005,NC 웨이브 충장점,CU 여수진남점,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307060006,검멀레해변,검멀레해변,광주광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2307060007,CU 리솜포레스트점,경춘선숲길,충청북도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2307060008,공릉동 도깨비시장,공릉동도깨비시장,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2307060009,광주 미디어아트플랫폼 G.MAP,광주미디어아트플랫폼 GMAP,전라북도,식당/카페,실내,11,5,Summer,1;11;12;2;21
2307060012,경춘철교,광한루원,서울특별시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Summer,1;11;12;2;21
2307070001,런던 베이글 뮤지엄 제주점,런던베이글뮤지엄 제주점,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307070002,서귀포 매일 올레시장,서귀포매일올레시장,인천광역시,식당/카페,실내,11,6,Summer,1;10;11;12;2
2307070003,금오름,금오름,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307070004,곽지해수욕장,곽지해수욕장,전라북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2307070005,협재해수욕장,협재해수욕장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
